,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
5089,114,4,5.75,2.35205,0.43409899999999996,-0.446959,40,0.0295561180927659,0.0015199275443904348,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5090,114,5,5.75,2.35205,0.43409899999999996,-0.446959,48,0.02509101885555959,0.0012876280813062474,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5091,114,6,5.75,2.35205,0.43409899999999996,-0.446959,56,0.020370634846407616,0.0010863417005369685,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5092,114,7,5.75,2.35205,0.43409899999999996,-0.446959,64,0.016959119287170372,0.0009187099880822055,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5093,114,8,5.75,2.35205,0.43409899999999996,-0.446959,72,0.015516014794464458,0.0007829377361825435,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5094,114,9,5.75,2.35205,0.43409899999999996,-0.446959,80,0.012713706897847144,0.0006751344416033897,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5095,114,10,5.75,2.35205,0.43409899999999996,-0.446959,88,0.011201035239201962,0.000590778383098728,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5096,114,11,5.75,2.35205,0.43409899999999996,-0.446959,96,0.010689077460600329,0.0005255032914854938,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5097,114,12,5.75,2.35205,0.43409899999999996,-0.446959,104,0.009842547568647416,0.00047545142836295936,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5098,114,13,5.75,2.35205,0.43409899999999996,-0.446959,112,0.008342811791001794,0.0004373818246074879,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5099,114,14,5.75,2.35205,0.43409899999999996,-0.446959,120,0.0078006849939427315,0.00040865560429288045,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5100,114,15,5.75,2.35205,0.43409899999999996,-0.446959,128,0.007741504801001312,0.00038716904125343,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5101,114,16,5.75,2.35205,0.43409899999999996,-0.446959,136,0.00659080282894468,0.00037127187181587866,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5102,114,17,5.75,2.35205,0.43409899999999996,-0.446959,144,0.007084996656200522,0.0003596889851076549,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5103,114,18,5.75,2.35205,0.43409899999999996,-0.446959,152,0.006477859718065683,0.00035145304869431155,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5104,114,19,5.75,2.35205,0.43409899999999996,-0.446959,160,0.00697859076263701,0.0003458502846557726,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5105,114,20,5.75,2.35205,0.43409899999999996,-0.446959,168,0.0069738245012032,0.00034237917785742667,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5106,114,21,5.75,2.35205,0.43409899999999996,-0.446959,176,0.0064459444408885526,0.0003407210102391009,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5107,114,22,5.75,2.35205,0.43409899999999996,-0.446959,184,0.0071912416188130305,0.0003407210102391009,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5108,114,23,5.75,2.35205,0.43409899999999996,-0.446959,192,0.007389574311604645,0.00034237917785742667,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5109,114,24,5.75,2.35205,0.43409899999999996,-0.446959,200,0.007099791084354158,0.0003458502846557726,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5110,114,25,5.75,2.35205,0.43409899999999996,-0.446959,208,0.007326746366011338,0.00035145304869431155,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5111,114,26,5.75,2.35205,0.43409899999999996,-0.446959,216,0.007506763805141697,0.0003596889851076549,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5112,114,27,5.75,2.35205,0.43409899999999996,-0.446959,224,0.006479105490313769,0.00037127187181587866,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5113,114,28,5.75,2.35205,0.43409899999999996,-0.446959,232,0.00747851528132135,0.0003871690412534299,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5114,114,29,5.75,2.35205,0.43409899999999996,-0.446959,240,0.008254371857829547,0.00040865560429288045,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5115,114,30,5.75,2.35205,0.43409899999999996,-0.446959,248,0.008506968799187936,0.00043738182460748785,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5116,114,31,5.75,2.35205,0.43409899999999996,-0.446959,256,0.009235924664421644,0.00047545142836295936,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5117,114,32,5.75,2.35205,0.43409899999999996,-0.446959,264,0.011004205749328207,0.0005255032914854939,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5118,114,33,5.75,2.35205,0.43409899999999996,-0.446959,272,0.011389135984947292,0.0005907783830987279,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5119,114,34,5.75,2.35205,0.43409899999999996,-0.446959,280,0.013748495302690048,0.0006751344416033898,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5120,114,35,5.75,2.35205,0.43409899999999996,-0.446959,288,0.01598998131454607,0.0007829377361825434,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5121,114,36,5.75,2.35205,0.43409899999999996,-0.446959,296,0.01855627374194608,0.0009187099880822055,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5122,114,37,5.75,2.35205,0.43409899999999996,-0.446959,304,0.019902436057110402,0.0010863417005369685,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5123,114,38,5.75,2.35205,0.43409899999999996,-0.446959,312,0.02591593168693621,0.0012876280813062474,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5124,114,39,5.75,2.35205,0.43409899999999996,-0.446959,320,0.03340860668039818,0.0015199275443904337,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5125,114,40,5.75,2.35205,0.43409899999999996,-0.446959,328,0.032571105635037706,0.0017730714410382068,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5126,114,41,5.75,2.35205,0.43409899999999996,-0.446959,336,0.041862251982996194,0.0020265043463469864,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5127,114,42,5.75,2.35205,0.43409899999999996,-0.446959,344,0.043339399071530525,0.0022489425258268906,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5128,114,43,5.75,2.35205,0.43409899999999996,-0.446959,352,0.04720475132562116,0.0024035076071844356,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5129,114,44,5.75,2.35205,0.43409899999999996,-0.446959,360,0.04612547548539533,0.002459131077876406,0.44311549303108155,0.6033034458676035,1.375745622007,-2.2939784127014997,4.41172,0.00805817,BKM10
5130,115,0,5.75,1.6772599999999998,0.361538,-0.526304,8,0.17433785791511733,0.008806053884413214,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5131,115,1,5.75,1.6772599999999998,0.361538,-0.526304,16,0.1460125191883045,0.007272028175757065,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5132,115,2,5.75,1.6772599999999998,0.361538,-0.526304,24,0.11643382021029487,0.005558308951688386,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5133,115,3,5.75,1.6772599999999998,0.361538,-0.526304,32,0.08547298990919235,0.004107209337747467,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5134,115,4,5.75,1.6772599999999998,0.361538,-0.526304,40,0.061430079778964856,0.0030314486958680125,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5135,115,5,5.75,1.6772599999999998,0.361538,-0.526304,48,0.04831831750676391,0.0022849412319248595,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5136,115,6,5.75,1.6772599999999998,0.361538,-0.526304,56,0.033792950479842945,0.0017839735885767823,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5137,115,7,5.75,1.6772599999999998,0.361538,-0.526304,64,0.02948266350260169,0.0014538604388263168,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5138,115,8,5.75,1.6772599999999998,0.361538,-0.526304,72,0.023875442326792094,0.0012390171274042315,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5139,115,9,5.75,1.6772599999999998,0.361538,-0.526304,80,0.022387443910584778,0.0011009240001470927,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5140,115,10,5.75,1.6772599999999998,0.361538,-0.526304,88,0.02115910662346881,0.001013673265006934,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5141,115,11,5.75,1.6772599999999998,0.361538,-0.526304,96,0.02018411127653786,0.000960022578384067,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5142,115,12,5.75,1.6772599999999998,0.361538,-0.526304,104,0.01803047888949263,0.0009285018707374427,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5143,115,13,5.75,1.6772599999999998,0.361538,-0.526304,112,0.018863310938068912,0.0009114414319123875,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5144,115,14,5.75,1.6772599999999998,0.361538,-0.526304,120,0.018768380732684813,0.000903670135819292,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5145,115,15,5.75,1.6772599999999998,0.361538,-0.526304,128,0.016518872166123858,0.0009016676340294154,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5146,115,16,5.75,1.6772599999999998,0.361538,-0.526304,136,0.01825049946158706,0.0009030146541033814,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5147,115,17,5.75,1.6772599999999998,0.361538,-0.526304,144,0.020089302255129293,0.0009060366044361661,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5148,115,18,5.75,1.6772599999999998,0.361538,-0.526304,152,0.017543522322446048,0.0009095722352895877,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5149,115,19,5.75,1.6772599999999998,0.361538,-0.526304,160,0.01768352829391753,0.0009128235867646574,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5150,115,20,5.75,1.6772599999999998,0.361538,-0.526304,168,0.016228290072900546,0.000915259404986769,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5151,115,21,5.75,1.6772599999999998,0.361538,-0.526304,176,0.01846275669104305,0.0009165545318090926,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5152,115,22,5.75,1.6772599999999998,0.361538,-0.526304,184,0.018792374653686123,0.0009165545318090926,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5153,115,23,5.75,1.6772599999999998,0.361538,-0.526304,192,0.017614436492090157,0.000915259404986769,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5154,115,24,5.75,1.6772599999999998,0.361538,-0.526304,200,0.01703583436894653,0.0009128235867646574,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5155,115,25,5.75,1.6772599999999998,0.361538,-0.526304,208,0.018928129476496608,0.0009095722352895877,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5156,115,26,5.75,1.6772599999999998,0.361538,-0.526304,216,0.017653744202813824,0.0009060366044361661,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5157,115,27,5.75,1.6772599999999998,0.361538,-0.526304,224,0.019105786644826046,0.0009030146541033814,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5158,115,28,5.75,1.6772599999999998,0.361538,-0.526304,232,0.018817508169888815,0.0009016676340294152,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5159,115,29,5.75,1.6772599999999998,0.361538,-0.526304,240,0.019423125581668237,0.000903670135819292,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5160,115,30,5.75,1.6772599999999998,0.361538,-0.526304,248,0.0189419280976336,0.0009114414319123876,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5161,115,31,5.75,1.6772599999999998,0.361538,-0.526304,256,0.01763589555292089,0.0009285018707374427,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5162,115,32,5.75,1.6772599999999998,0.361538,-0.526304,264,0.02134568522887066,0.000960022578384067,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5163,115,33,5.75,1.6772599999999998,0.361538,-0.526304,272,0.019758216704059816,0.001013673265006934,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5164,115,34,5.75,1.6772599999999998,0.361538,-0.526304,280,0.024039539713910145,0.0011009240001470931,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5165,115,35,5.75,1.6772599999999998,0.361538,-0.526304,288,0.02390003008846544,0.0012390171274042313,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5166,115,36,5.75,1.6772599999999998,0.361538,-0.526304,296,0.0279115943183117,0.0014538604388263168,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5167,115,37,5.75,1.6772599999999998,0.361538,-0.526304,304,0.03413601247007749,0.0017839735885767823,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5168,115,38,5.75,1.6772599999999998,0.361538,-0.526304,312,0.04742316729117103,0.0022849412319248595,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5169,115,39,5.75,1.6772599999999998,0.361538,-0.526304,320,0.06259046163823659,0.0030314486958680116,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5170,115,40,5.75,1.6772599999999998,0.361538,-0.526304,328,0.08345505904436393,0.004107209337747467,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5171,115,41,5.75,1.6772599999999998,0.361538,-0.526304,336,0.10396136953537574,0.005558308951688386,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5172,115,42,5.75,1.6772599999999998,0.361538,-0.526304,344,0.15332631974145378,0.007272028175757065,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5173,115,43,5.75,1.6772599999999998,0.361538,-0.526304,352,0.18110613239993448,0.008806053884413214,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5174,115,44,5.75,1.6772599999999998,0.361538,-0.526304,360,0.1748502651134324,0.00944765580879066,0.3994298120713806,0.5227900220181403,1.646398952968,-2.564432588166,4.521593,0.0234907,BKM10
5175,116,0,5.75,2.37093,0.483836,-0.46921999999999997,8,0.036854326711485655,0.0016568594586483549,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5176,116,1,5.75,2.37093,0.483836,-0.46921999999999997,16,0.03251910510882982,0.0015866090603840642,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5177,116,2,5.75,2.37093,0.483836,-0.46921999999999997,24,0.02985620858847584,0.0014815053041637592,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5178,116,3,5.75,2.37093,0.483836,-0.46921999999999997,32,0.027858207600548128,0.0013554640734728932,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5179,116,4,5.75,2.37093,0.483836,-0.46921999999999997,40,0.022970319169903747,0.0012220810964413229,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5180,116,5,5.75,2.37093,0.483836,-0.46921999999999997,48,0.020485159259649995,0.0010921951821053003,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5181,116,6,5.75,2.37093,0.483836,-0.46921999999999997,56,0.01852643931793323,0.0009729922199069806,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5182,116,7,5.75,2.37093,0.483836,-0.46921999999999997,64,0.01782314195696032,0.0008682654671460948,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5183,116,8,5.75,2.37093,0.483836,-0.46921999999999997,72,0.015944896445568606,0.0007792270635397936,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5184,116,9,5.75,2.37093,0.483836,-0.46921999999999997,80,0.015479742473568878,0.0007054059170061557,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5185,116,10,5.75,2.37093,0.483836,-0.46921999999999997,88,0.012166163230594341,0.0006453948326656684,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5186,116,11,5.75,2.37093,0.483836,-0.46921999999999997,96,0.011714285194080043,0.0005973801397807102,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5187,116,12,5.75,2.37093,0.483836,-0.46921999999999997,104,0.010944739920182188,0.0005594746603828112,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5188,116,13,5.75,2.37093,0.483836,-0.46921999999999997,112,0.010584376832046504,0.0005299039665093299,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5189,116,14,5.75,2.37093,0.483836,-0.46921999999999997,120,0.009637899040942668,0.000507095441530885,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5190,116,15,5.75,2.37093,0.483836,-0.46921999999999997,128,0.010574062104379235,0.0004897087445163653,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5191,116,16,5.75,2.37093,0.483836,-0.46921999999999997,136,0.009237241654802286,0.00047663423048827954,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5192,116,17,5.75,2.37093,0.483836,-0.46921999999999997,144,0.008630775154361335,0.00046697612481027954,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5193,116,18,5.75,2.37093,0.483836,-0.46921999999999997,152,0.009164280280474606,0.00046003038077781395,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5194,116,19,5.75,2.37093,0.483836,-0.46921999999999997,160,0.009244243376337188,0.00045526271290643826,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5195,116,20,5.75,2.37093,0.483836,-0.46921999999999997,168,0.009216705277965438,0.0004522896185152759,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5196,116,21,5.75,2.37093,0.483836,-0.46921999999999997,176,0.008724185917795207,0.0004508636841746606,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5197,116,22,5.75,2.37093,0.483836,-0.46921999999999997,184,0.008405595579522133,0.0004508636841746606,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5198,116,23,5.75,2.37093,0.483836,-0.46921999999999997,192,0.009081558645167019,0.0004522896185152759,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5199,116,24,5.75,2.37093,0.483836,-0.46921999999999997,200,0.009976752214309933,0.00045526271290643826,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5200,116,25,5.75,2.37093,0.483836,-0.46921999999999997,208,0.009746457496290321,0.00046003038077781395,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5201,116,26,5.75,2.37093,0.483836,-0.46921999999999997,216,0.01031851688022277,0.00046697612481027954,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5202,116,27,5.75,2.37093,0.483836,-0.46921999999999997,224,0.009097515189109222,0.00047663423048827954,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5203,116,28,5.75,2.37093,0.483836,-0.46921999999999997,232,0.00993306035874209,0.0004897087445163652,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5204,116,29,5.75,2.37093,0.483836,-0.46921999999999997,240,0.01056158206127772,0.000507095441530885,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5205,116,30,5.75,2.37093,0.483836,-0.46921999999999997,248,0.010086293062435914,0.0005299039665093298,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5206,116,31,5.75,2.37093,0.483836,-0.46921999999999997,256,0.011509154493627561,0.0005594746603828112,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5207,116,32,5.75,2.37093,0.483836,-0.46921999999999997,264,0.011339694639324356,0.0005973801397807102,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5208,116,33,5.75,2.37093,0.483836,-0.46921999999999997,272,0.013019051502353286,0.0006453948326656684,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5209,116,34,5.75,2.37093,0.483836,-0.46921999999999997,280,0.01427659698492087,0.0007054059170061559,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5210,116,35,5.75,2.37093,0.483836,-0.46921999999999997,288,0.015601360511216942,0.0007792270635397936,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5211,116,36,5.75,2.37093,0.483836,-0.46921999999999997,296,0.016870264735075628,0.0008682654671460948,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5212,116,37,5.75,2.37093,0.483836,-0.46921999999999997,304,0.020076406036599593,0.0009729922199069806,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5213,116,38,5.75,2.37093,0.483836,-0.46921999999999997,312,0.019941063285254877,0.0010921951821053003,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5214,116,39,5.75,2.37093,0.483836,-0.46921999999999997,320,0.026626042751215172,0.0012220810964413227,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5215,116,40,5.75,2.37093,0.483836,-0.46921999999999997,328,0.027868293725639103,0.0013554640734728932,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5216,116,41,5.75,2.37093,0.483836,-0.46921999999999997,336,0.02961604284632185,0.0014815053041637592,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5217,116,42,5.75,2.37093,0.483836,-0.46921999999999997,344,0.03224470980942857,0.0015866090603840642,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5218,116,43,5.75,2.37093,0.483836,-0.46921999999999997,352,0.0322906715091693,0.0016568594586483549,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5219,116,44,5.75,2.37093,0.483836,-0.46921999999999997,360,0.033293815312389126,0.0016816131682445713,0.4300939616196673,0.5789477492878183,1.5690315917919997,-2.462635912344,4.757972,0.00978027,BKM10
5220,117,0,5.75,2.3159400000000003,0.290971,-0.509842,8,0.7556851868094145,0.038160765270418534,0.4078969924254894,0.5381236510577337,1.4690225705020001,-2.4212851842615,4.1135005,0.00531656,BKM10
5221,117,1,5.75,2.3159400000000003,0.290971,-0.509842,16,0.463506282323118,0.02272879022302922,0.4078969924254894,0.5381236510577337,1.4690225705020001,-2.4212851842615,4.1135005,0.00531656,BKM10
5222,117,2,5.75,2.3159400000000003,0.290971,-0.509842,24,0.2765000920821184,0.013299910384521866,0.4078969924254894,0.5381236510577337,1.4690225705020001,-2.4212851842615,4.1135005,0.00531656,BKM10
5223,117,3,5.75,2.3159400000000003,0.290971,-0.509842,32,0.15707285497002677,0.008194247722109697,0.4078969924254894,0.5381236510577337,1.4690225705020001,-2.4212851842615,4.1135005,0.00531656,BKM10
5224,117,4,5.75,2.3159400000000003,0.290971,-0.509842,40,0.11056541040369526,0.0053310578770701415,0.4078969924254894,0.5381236510577337,1.4690225705020001,-2.4212851842615,4.1135005,0.00531656,BKM10
